INPPL1	743	485	375
PHOX2A	0	55	63
CLPB	2208	1075	1133
STARD10	8152	4284	3868
ARAP1	888	436	452
PDE2A	4222	2084	2166
MIR139	0	0	0
LOC115490932	354	652	620
ARRB1	12602	6826	6666
WDR73	1287	643	650
LOC115490961	114	49	71
LOC100221052	1212	547	665
EMSY	2191	1036	1155
LOC115491304	1610	853	937
THAP12	460	336	304
TRNAP-UGG	0	0	0
TRNAP-AGG	0	0	0
WNT11	1671	822	849
LOC115491422	0	0	0
UVRAG	2753	1392	1361
LOC115491551	37	27	10
DGAT2	2910	1495	1415
MOGAT2	87	41	47
MAP6	19244	9652	9594
LOC100232594	0	0	0
APP	78483	38926	39557
GABPA	2326	1312	1233
ATP5PF	24068	13226	13273
JAM2	13335	7694	7854
MRPL39	2675	1338	1337
MIR155	0	0	0
NCAM2	9742	4733	5009
TMPRSS15	2	2	0
CHODL	442	205	237
LOC115497744	0	0	0
C1H21orf91	1240	598	642
LOC115497746	0	0	0
LOC115492635	336	166	171
CXADR	379	205	175
LOC115492827	0	0	0
LOC115492865	3	0	3
LOC115492979	670	346	324
MIR125-1	57	31	26
LOC115493031	108	61	47
MIR99-1	0	0	0
LOC115492903	221	101	120
LOC115493069	92	45	47
USP25	3595	1863	1732
NRIP1	2541	1236	1305
LOC115493342	0	0	0
LOC100226157	49	17	32
HSPA13	989	480	509
LIPI	0	0	0
ROBO2	4019	1966	2053
ROBO1	1628	809	819
LOC115493357	2	0	2
LOC115493358	85	46	39
GBE1	4455	2329	2246
LOC115493362	1004	562	562
LOC115493364	5	0	5
LOC115493363	8	6	2
LOC115493366	0	0	0
LOC115493369	112	60	52
LOC115493370	0	0	0
CADM2	27711	13832	13879
LOC115493375	0	0	0
LOC115493376	3	3	0
LOC115493382	0	0	0
VGLL3	109	52	57
CHMP2B	14218	7462	6756
POU1F1	450	218	232
HTR1F	255	123	132
LOC105759805	2	1	1
PDZK1	150	86	83
GPR89B	1253	655	617
GJA8	15	6	9
GJA5	55	36	19
ACP6	1619	846	773
BCL9	2057	1021	1036
POGLUT1	2415	1223	1192
TIMMDC1	6005	3000	3005
CD80	2203	1098	1105
ADPRH	2592	1345	1253
IGSF3	1454	720	739
LOC115493446	12	6	6
CD101	0	1	0
PTGFRN	265	133	132
CD2	342	166	176
LOC100222365	1532	736	796
LOC115497747	0	0	0
ILDR2	2946	1502	1444
MAEL	75	39	36
GPA33	13	6	7
DUSP27	8	2	6
POU2F1	1209	593	616
CD247	95	41	54
CREG1	6852	3471	3381
RCSD1	491	236	256
MPZL1	13921	6943	6980
TRNAP-CGG	0	0	0
TRNAP-AGG_1	0	0	0
MPC2	13100	6781	6601
DCAF6	6098	3533	3613
LOC115493512	34	435	367
GABRR3	34	15	19
RIOX2	660	340	320
CRYBG3	672	350	322
ARL6	3167	1608	1559
EPHA6	3914	2140	2014
LOC115493532	14	118	136
LOC115497749	0	0	0
LOC115493533	20	5	15
NSUN3	2398	1220	1178
ARL13B	3157	1545	1622
STX19	573	274	309
PROS1	2389	1190	1199
EPHA3	7319	3585	3734
LOC115493552	12	6	6
C1H3orf38	1812	854	958
ZNF654	911	445	466
CGGBP1	6015	2982	3038
N6AMT1	1438	662	781
LOC115497755	0	0	0
LOC115493554	5	1	5
ADAMTS5	467	232	236
ADAMTS1	1790	900	891
GDPD5	18415	9377	9039
LOC115493573	140	86	120
SERPINH1	4044	2009	2108
RPS3	7390	3664	3726
LOC115497774	0	0	0
LOC115497777	0	0	0
FCHSD2	1847	866	995
LOC115493595	5	8	11
P2RY2	322	159	163
P2RY6	554	293	261
ARHGEF17	694	337	357
RELT	4372	3182	3065
FAM168A	12127	6769	7231
LOC115496010	5	3	2
PLEKHB1	4681	2402	2279
RAB6A	36069	16874	19206
LOC115493608	41	26	23
MRPL48	2209	1134	1075
LOC100219445	125	79	46
PAAF1	1039	530	509
DNAJB13	310	163	147
HUNK	3345	1670	1675
SCAF4	223	103	123
SOD1	21003	10482	10521
TIAM1	2649	1335	1314
LOC115497758	1	0	1
LOC100229020	0	0	0
LOC115493639	17	8	9
GRIK1	29091	14269	14822
SLCO2B1	140	74	66
TPBGL	358	184	174
PGM2L1	9353	4731	4623
KCNE3	154	93	61
LIPT2	430	229	201
POLD3	1888	938	950
CHRDL2	1166	577	589
RNF169	1790	896	894
SPCS2	4237	2191	2046
NEU3	4014	2001	2014
P4HA3	58	21	37
PPME1	29357	14914	14445
C2CD3	1295	634	663
UCP3	101	45	56
LOC115496044	4	3	1
LOC115493668	6	1	5
LOC115493670	9	6	3
LOC115493676	8	3	5
LOC115493677	1	1	0
SYNJ1	14832	7559	7634
LOC115493692	70	214	217
CFAP298	1671	859	823
EVA1C	488	285	214
URB1	1592	764	828
LOC115493699	0	0	0
COL8A1	638	306	336
ST3GAL6	1716	857	863
LOC115493712	0	0	0
CPOX	1431	792	639
TRNAD-GUC	2	0	2
TRNAH-GUG	1	0	1
TRNAI-AAU_1	0	0	0
TRNAS-AGA	0	0	0
TRNAL-CAG	0	0	0
TTF2	189	86	103
GPR161	689	333	356
TIPRL	2808	1438	1370
SFT2D2	1466	746	720
TBX19	24	9	15
LOC100227529	3	1	2
DPT	8	1	7
LOC115493735	117	49	68
LOC115493737	21	11	10
ATP1B1	39199	34739	34737
NME7	1316	15911	15668
BLZF1	2362	1199	1168
CCDC181	2304	1107	1200
SLC19A2	739	379	362
F5	549	285	264
ATG3	2560	1277	1309
SLC35A5	5461	2802	2792
CCDC80	2430	1187	1353
LOC100227477	1812	928	884
LOC115493789	30	289	304
GTPBP8	6777	3730	3610
TAF13	4577	2239	2341
NEPRO	423	224	202
LOC115493776	22	7	15
BOC	197	86	111
CFAP44	59	28	31
ILDR1	48	24	24
LOC100227541	0	0	0
GPR15	3	3	0
CLDND1	8219	4173	4046
LOC100222730	0	0	0
LOC115493810	25	10	15
GRAMD1C	1389	703	686
ZDHHC23	676	344	332
CCDC191	575	260	316
QTRT2	2222	1102	1121
DRD3	976	470	506
MIR7643	129	69	60
LOC105758690	1315	655	660
LOC115497411	36	16	20
LOC115493822	1	0	1
GAP43	4666	2314	2357
LSAMP	21571	11088	10488
LOC115497420	27	15	12
LOC115497419	0	0	0
IGSF11	6600	3292	3308
LOC115493828	377	189	188
TEX55	227	108	119
UPK1B	121	67	56
ARHGAP31	2475	1281	1196
LOC100227480	43813	21566	22248
LOC100219809	1224	967	936
B4GALT4	752	703	729
TMEM39A	474	1687	1734
LOC105760670	8968	6045	5877
CHD1L	990	507	492
VANGL1	786	377	409
CASQ2	0	0	0
NHLH2	0	0	0
SLC22A15	628	325	304
MAB21L3	75	29	46
LOC115493868	4	4	0
LOC115493866	28	11	17
ATP1A1	3641	1863	1778
CD58	1027	538	521
PLA1A	15	28	20
LOC115493891	0	0	1
POPDC2	41	23	18
LOC100221679	6261	3138	3124
LOC115493900	36	39	62
MAATS1	396	343	351
LOC115493908	1	89	75
GSK3B	6846	3422	3447
GPR156	209	112	97
LRRC58	11486	5814	5672
FSTL1	3146	1512	1634
LOC115493915	4	3767	3763
NDUFB4	4904	6200	6231
HGD	1	0	1
RABL3	1796	861	935
GTF2E1	4006	2032	1976
STXBP5L	9869	5169	5143
LOC115493946	8	221	225
POLQ	1517	803	720
METTL16	2667	1356	1311
TNFRSF1A	1383	639	747
CTC1	1481	763	719
VTCN1	16	8	8
TRIM45	79	30	49
SPICE1	726	341	385
SIDT1	557	286	280
USF3	1070	529	550
NAA50	8347	4183	4165
ATP6V1A	26218	18789	18832
DUSP12	556	6090	5864
TENT5C	42	21	21
GDAP2	5775	2960	2821
WDR3	2165	1046	1125
SPAG17	334	170	164
LOC115494003	0	0	0
TBX15	4	2	2
WARS2	1220	599	621
HAO2	8	4	4
HSD3B1	27	18	9
MAN1A2	4038	1962	2077
CD86	38	22	17
CASR	6	1	5
LOC115494022	0	0	0
CSTB	6040	11882	12106
LOC100228799	353	9284	9016
CCDC58	442	213	240
FAM162A	1370	3179	3397
KPNA1	5694	5514	5385
FBXO40	86	44	42
SCNN1A	7	5	6
VAMP1	11020	5574	5454
NCAPD2	3566	1831	1739
MRPL51	3709	1878	1832
LOC115497830	3	1	2
LOC100226912	0	0	0
LOC115496112	3	0	3
GAPDH	205768	102431	103350
IFFO1	2032	988	1047
NOP2	2118	1019	1099
CHD4	2935	1436	1505
LOC115497825	0	0	0
LPAR5	83	31	54
LOC115496124	0	0	0
ACRBP	0	0	1
ING4	4006	2042	1964
ZNF384	1906	914	996
LOC115494245	17	6	11
PIANP	1844	930	915
COPS7A	13750	6827	6925
MLF2	17866	9017	8853
LOC100190249	15628	7726	7903
LAG3	0	0	0
CD4	19	10	9
GPR162	3496	1777	1719
P3H3	120	67	54
GNB3	0	1	0
CDCA3	47	26	22
USP5	5060	2639	2421
TPI1	57690	28891	28801
LRRC23	107	45	62
ENO2	31728	14831	16898
ATN1	689	327	364
LOC115497845	0	0	0
C1H12orf57	9720	4777	4943
PTPN6	564	296	269
PHB2	6774	2971	3806
EMG1	1334	671	693
LPCAT3	2805	1440	1393
C1S	93	63	72
C1R	368	200	210
RBP5	977	828	930
LOC115494268	4	414	349
CLSTN3	48531	25022	25010
LOC100221073	594	1116	987
PEX5	3541	1788	1754
LOC100220125	0	0	0
LOC100232617	0	0	0
LOC100226894	4	3	1
LOC100228855	9	5	4
EPHA1	215	114	101
ZYX	3375	1625	1755
FAM131B	11251	5602	5656
CLCN1	148	78	73
CASP2	616	302	314
TMEM139	0	0	0
LOC100230753	6416	3221	3196
GSTK1	3680	1788	1893
LOC100226962	0	0	0
LOC105758679	0	0	0
LOC105758678	0	0	0
LOC105758677	6	4	2
KEL	56	25	31
LOC100220191	0	0	0
EPHB6	763	353	410
LOC101233739	8	4	4
LOC115497448	15	12	3
LOC115497452	0	0	0
LOC100221157	57	31	26
LOC115497447	12	4	8
LOC115497465	0	0	0
LOC101233730	0	0	0
LOC101233700	8	6	2
LOC115497480	0	0	0
LOC100224083	344	153	191
LOC105758684	134	81	70
PRMT8	5518	2738	2797
CRACR2A	35	24	11
PARP11	1577	772	805
LOC115496163	1	1	0
TSPAN9	3588	1858	1730
LOC115494328	5	3	2
TEAD4	547	265	282
TULP3	2805	1399	1406
RHNO1	42	20	31
FOXM1	65	22	54
NRIP2	185	345	378
ITFG2	1692	1097	1127
FKBP4	13121	6552	6571
TCAF2	182	104	80
LOC101233542	14	6	8
LOC101233523	0	0	0
LOC115494350	10	8	2
LOC101233586	100	49	51
NECAP1	21450	10577	10884
C3AR1	57	31	31
FOXJ2	861	463	400
LOC100224972	21304	10766	10538
LOC100227862	5	1	4
LOC100230680	2	1	1
LOC101233449	23	13	10
AICDA	6	4	2
MFAP5	81	43	38
RIMKLB	4867	2494	2373
LOC115496200	0	0	0
LOC100225878	10	8	2
LOC100228861	11	3	10
LOC100231773	5	3	4
LOC100219283	0	0	0
PHC1	495	227	274
M6PR	10872	5464	5414
KLRG1	0	0	0
LOC100230740	3802	1909	1896
LOC100190538	7404	3696	3725
LOC115494384	824	412	426
LOC105758686	59	27	32
LOC100224071	32	21	11
LOC100226970	298	176	122
GUCY2F	0	0	0
LOC115497764	0	0	0
TSKU	101	54	47
ACER3	1431	762	669
CAPN5	3033	1466	1567
OMP	83	43	40
MYO7A	490	231	259
GDPD4	492	243	249
PAK1	4919	2516	2403
AQP11	2784	1339	1445
CLNS1A	12063	5903	6160
RSF1	2231	1071	1161
AAMDC	1666	870	809
INTS4	2408	1190	1229
KCTD14	0	0	0
LOC115494429	0	0	0
LOC115494433	0	0	0
LOC115494435	4	4	0
LOC115494437	0	0	0
NDUFC2	29389	14575	14815
ALG8	1432	714	718
KCTD21	5178	2595	2583
USP35	1602	837	765
GAB2	4344	2230	2114
LOC115494447	23	14	9
NARS2	1754	887	867
LOC115494458	0	0	0
TENM4	2045	1002	1043
LOC115494459	0	0	0
HIKESHI	7994	4025	3969
EED	1520	765	755
PICALM	4837	2324	2513
CCDC83	1228	617	611
SYTL2	2526	1192	1335
CCDC89	68	40	28
CREBZF	2265	1129	1136
LOC100222067	1904	1012	903
DLG2	13165	6591	6576
LOC115497569	775	389	395
CCDC90B	9092	4720	4375
ANKRD42	18	9	9
PCF11	2143	1084	1061
LOC115494482	32	23	9
LOC115494481	6	3	4
RAB30	13964	6903	7061
DDIAS	5355	2786	2569
PRCP	10443	5358	5085
FAM181B	9428	4830	4598
ME3	3976	2047	1930
LOC115494496	2	1	1
LOC115497765	0	0	0
PRSS23	1764	858	906
FZD4	1919	914	1005
TMEM135	5282	2640	2642
RAB38	89	36	53
CTSC	5156	2692	2464
GRM5	2126	1070	1056
TYR	0	0	0
NOX4	38	23	15
FOLH1B	3984	1994	1990
LOC100225953	897	461	436
CHORDC1	5473	2802	2671
FAT3	1348	717	631
MTNR1B	742	399	343
LOC100226294	322	135	187
SLC36A4	1253	684	569
DEUP1	5	0	5
SMCO4	541	237	304
CEP295	764	378	390
LOC115497816	5	0	5
TAF1D	455	230	229
LOC115497799	0	0	0
LOC115497798	0	0	0
LOC115497806	4	4	0
LOC115497791	5	5	0
LOC115497800	7	4	3
LOC115497795	5	1	4
LOC115497823	0	0	0
C1H11orf54	1110	580	532
MED17	4105	2018	2087
VSTM5	361	172	189
LOC115494606	1	0	1
LOC100223483	0	0	0
LOC100226358	28	17	11
HEPHL1	0	0	0
PANX1	1419	696	723
GPR83	28	9	19
MRE11	2032	1025	1031
ANKRD49	9067	4655	4413
C1H11orf97	39	24	36
FUT4	535	269	266
AMOTL1	1447	660	787
CWC15	6982	3555	3427
ENDOD1	5800	2844	2957
SESN3	4170	2088	2083
FAM76B	1458	743	715
CEP57	1223	598	625
MTMR2	8419	4225	4194
MAML2	320	150	170
LOC115494624	56	31	25
CCDC82	102	43	59
LOC115494625	3	0	3
LOC115494626	0	0	0
CNTN5	1079	513	566
ARHGAP42	506	232	274
PGR	4	1	3
TRPC6	554	295	259
LOC115494664	0	0	0
ANGPTL5	13	8	5
CEP126	170	127	161
LOC115494679	184	147	155
CFAP300	270	147	123
YAP1	2847	1398	1449
BIRC2	12509	6086	6423
TMEM123	4479	2215	2264
MMP7	0	0	0
LOC100218668	0	0	0
LOC100218575	0	0	0
LOC100221422	0	0	0
LOC100227226	0	0	0
LOC100217703	44	19	25
DCUN1D5	6631	3268	3363
DYNC2H1	1500	743	757
PDGFD	1416	690	726
LOC115494715	8	8	0
LOC115494719	11	6	5
LOC115494722	0	0	0
GRIA4	5618	2834	2784
MIR2985-2	141	74	67
MSANTD4	4949	2482	2467
KBTBD3	4030	2181	2104
AASDHPPT	7469	3861	3864
LOC115494775	14	8	6
LOC115494772	3	2	1
GUCY1A2	4344	2207	2138
LOC100218627	9	4	5
LOC115497308	0	0	0
CWF19L2	874	415	459
ALKBH8	585	296	292
ELMOD1	24629	12168	12465
SLN	14	6	8
SLC35F2	661	349	312
RAB39A	372	194	178
CUL5	5312	2627	2686
ACAT1	17695	8602	9097
LOC100227231	1733	874	864
ATM	1311	686	626
POGLUT3	246	118	128
EXPH5	102	48	56
DDX10	5038	2380	2658
LOC115494860	0	0	0
C1H11orf87	19055	9395	9660
SLITRK6	212	104	108
LOC115494880	35	19	16
LOC115494885	57	26	31
LOC115494887	435	233	202
SLITRK1	3781	1909	1872
LOC115494892	0	0	0
LOC115497767	0	0	0
LOC115494899	2	0	2
LOC115494903	0	0	0
LOC115494904	2	2	0
SPRY2	4228	2179	2049
LOC115497770	0	0	0
NDFIP2	18232	9131	9102
RBM26	5375	2734	2642
OBI1	5169	2569	2600
POU4F1	0	0	0
EDNRB	1082	584	498
SLAIN1	2557	1275	1283
LOC115494932	46	39	16
SCEL	73	43	40
MYCBP2	7456	3749	3709
FBXL3	10176	5042	5134
CLN5	3069	1523	1546
LOC100222462	9697	4901	5017
ACOD1	270	249	243
KCTD12	15292	7777	7516
LOC115494956	19	12	7
LMO7	1324	674	650
UCHL3	8493	4260	4234
COMMD6	10366	5208	5158
TBC1D4	756	343	414
KLF12	3173	1603	1570
LOC115494990	0	0	0
KLF5	2	1	1
PIBF1	1790	898	899
DIS3	1199	704	632
BORA	93	104	119
MZT1	6134	3142	2992
LOC115495004	0	0	0
DACH1	361	186	175
MIR1743	0	0	0
LOC115495008	0	0	0
LOC115495011	488	249	261
KLHL1	3847	1970	1899
LOC115495013	4	2	2
LOC115497315	91	31	60
PCDH9	5246	2611	2635
LOC115495014	293	142	151
LOC115495016	10	5	5
LOC115495018	0	0	0
LOC115495020	7	2	5
LOC115497316	0	0	0
PCDH20	4018	1992	2026
LOC115497317	1	0	1
TDRD3	752	331	421
DIAPH3	24	6	18
LOC115495036	23	10	13
PCDH17	1675	811	864
LOC115495045	8	4	4
LOC115495046	0	0	0
LOC115495047	2	0	2
LOC115495049	68	30	38
LOC115495054	12	5	7
OLFM4	399	224	175
PCDH8	989	509	480
CNMD	499	222	277
SUGT1	5471	2766	2705
ELF1	821	450	448
LOC115495071	18	42	49
WBP4	3861	1963	1902
MTRF1	1480	714	772
NAA16	1142	589	559
RGCC	50822	25636	25187
VWA8	1930	939	992
LOC115495081	72	41	31
DGKH	3584	1851	1733
AKAP11	3734	1898	1836
TNFSF11	49	18	31
EPSTI1	899	463	436
DNAJC15	11874	6049	5825
ENOX1	2159	1093	1066
LOC115495118	6	4	2
CCDC122	0	0	0
LACC1	921	438	483
LOC115495129	24	21	3
LOC115495125	17	12	5
TSC22D1	40125	20113	20012
NUFIP1	994	498	496
GPALPP1	4675	2341	2334
LOC115495189	6	3	3
GTF2F2	3330	1627	1705
KCTD4	1079	551	530
LOC115497790	8	5	3
TPT1	8503	4132	4371
LOC115497789	13	9	4
SLC25A30	1580	809	771
COG3	2365	1157	1208
LOC115495191	0	0	0
CBY2	139	64	77
SIAH3	57	37	20
ZC3H13	5519	2719	2801
CPB2	0	0	0
LCP1	1484	720	766
RUBCNL	567	283	284
LRCH1	2692	1369	1324
ESD	4865	2567	2298
HTR2A	5426	2622	2804
LOC115497773	1	1	0
SUCLA2	26360	13229	13205
LOC115495233	28	14	24
NUDT15	677	329	412
MED4	2003	972	1031
ITM2B	82697	41810	41358
LOC115497322	5131	2900	2746
RB1	3022	1505	1561
LPAR6	684	383	301
LOC100224365	4011	2060	1951
CYSLTR2	40	24	16
FNDC3A	2562	1250	1312
MLNR	39	15	24
CDADC1	2568	1262	1307
CAB39L	6629	3299	3331
LOC100231131	2000	919	1081
RCBTB1	3820	1991	1829
ARL11	47	20	27
KPNA3	6467	3306	3161
LOC115495276	48	24	24
SPRYD7	10045	4940	5106
LOC115495302	1	1	1
TRIM13	3639	1913	1741
KCNRG	492	239	254
LOC105758668	406	427	495
MIR16A	0	0	0
MIR15A	0	0	0
LOC105758667	1918	1122	1295
LOC115495303	36	19	17
LOC115495304	53	17	36
LOC115495305	78	37	41
RNASEH2B	1526	733	793
C1H13orf42	6	1	5
FAM124A	4226	2171	2055
LOC115495307	57	21	36
LOC115495309	0	0	0
SERPINE3	30	11	19
INTS6	1541	786	757
LOC115495311	53	21	34
LOC115495315	13	12	2
LOC115495316	23	13	12
WDFY2	3604	1860	1745
DHRS12	585	298	287
TMEM272	369	176	193
ATP7B	762	385	377
ALG11	2088	1078	1010
NEK5	52	24	28
NEK3	1640	845	795
CKAP2	252	128	133
VPS36	1841	925	925
THSD1	137	54	83
LOC100228216	35	23	12
LOC100231076	187	87	100
SLC25A15	1139	605	534
MRPS31	3830	1868	1962
LOC101233590	259	112	147
FOXO1	5276	2649	2627
LOC115495405	0	0	0
COG6	19700	9785	9916
LOC115495422	25	11	15
LHFPL6	10233	5153	5080
LOC115495430	0	0	0
NHLRC3	5201	2692	2511
PROSER1	1460	739	723
LOC100231134	5223	2523	2700
FREM2	122	74	48
UFM1	15724	8101	7623
TRPC4	1015	498	517
POSTN	2020	1060	960
SUPT20H	4164	2128	2271
EXOSC8	740	499	476
ALG5	3712	1921	1791
SMAD9	1930	977	961
RFXAP	11519	5674	5853
SERTM1	2186	1072	1114
CCNA1	20	6	14
SPART	2264	1072	1192
LOC115495494	17	8	9
DCLK1	13581	6811	6770
NBEA	5467	2741	2726
MAB21L1	151	69	82
RFC3	7861	3943	3918
STARD13	804	417	390
LOC115495505	109	53	59
KL	11	7	4
PDS5B	4656	2319	2337
N4BP2L2	2141	1055	1086
N4BP2L1	125	83	63
BRCA2	251	121	152
ZAR1L	62	282	303
FRY	2813	1660	1675
B3GLCT	877	459	418
HSPH1	1775	863	912
ALOX5AP	245	109	136
TRNAN-GUU	0	0	0
TRNAV-AAC	0	0	0
USPL1	1278	695	583
LOC105758664	414	217	197
HMGB1	6720	3759	4120
LOC115495554	1071	1096	1153
KATNAL1	3782	1964	1837
UBL3	13683	6788	6895
SLC7A1	8800	5886	5465
MTUS2	3105	2787	2869
SLC46A3	4270	2200	2070
POMP	9837	4972	4865
FLT1	1166	589	577
PAN3	875	436	439
FLT3	232	118	114
CDX2	0	0	0
PDX1	0	0	0
LOC115495585	0	0	0
GSX1	0	0	0
LOC100217615	3813	1884	1930
LNX2	1224	597	629
MTIF3	3027	1665	1668
GTF3A	315	295	325
RASL11A	44	19	25
RPL21	5792	2774	3019
LOC115497810	8	1	7
LOC115497779	8	6	2
USP12	1601	843	758
GPR12	413	217	196
WASF3	2845	1377	1469
CDK8	970	485	485
RNF6	1468	725	743
ATP8A2	6687	3281	3406
MIR2977	0	0	0
LOC115495620	14	7	7
SHISA2	565	282	285
NUP58	1579	822	757
MTMR6	10854	5534	5322
AMER2	2857	1424	1433
SPATA13	821	384	437
LOC100227271	16	4	12
MIPEP	1951	946	1005
MIR2979-1	0	0	0
TNFRSF19	6248	3137	3111
SACS	8139	4088	4051
SGCG	1014	517	497
LOC115495654	0	0	0
FGF9	3887	1948	1939
MICU2	1166	565	602
ZDHHC20	3402	1702	1703
MRPL57	1141	537	607
SKA3	38	20	18
SAP18	22795	11566	11233
LATS2	3473	1733	1743
XPO4	751	394	357
EEF1AKMT1	3007	1511	1496
IL17D	1634	796	838
IFT88	1489	726	763
CRYL1	3827	1965	1862
LOC100219548	3434	1742	1692
GJB2	1	0	1
GJA3	39	21	18
ZMYM2	2687	1301	1386
PSPC1	2960	1443	1517
MPHOSPH8	1695	856	839
CENPJ	32	16	16
RNF17	28	14	14
LOC115495756	15	9	6
ARHGAP20	3479	1685	1798
LOC115495758	0	0	0
FDX1	7442	3712	3733
RDX	6091	3028	3063
ZC3H12C	327	166	162
LOC115495772	306	155	151
LOC115495773	18	11	7
LOC115495774	0	0	0
LOC115497329	113	71	56
SLITRK5	1273	611	676
LOC115497331	0	0	0
LOC115495777	9	2	7
MIR17A	0	0	0
MIR18A	0	0	0
MIR19A	0	0	0
MIR20A	0	0	0
MIR19B-1	0	0	0
MIR92-1	0	0	0
GPC5	352	165	192
LOC115495778	8	7	6
LOC115495779	0	0	0
GPC6	434	200	234
LOC115497826	0	0	0
DCT	0	0	0
TRNAF-GAA	0	0	0
TGDS	1739	899	840
GPR180	1674	830	844
SOX21	3131	1579	1552
ABCC4	951	460	491
CLDN10	12	87	111
DZIP1	400	281	305
DNAJC3	3653	2484	2364
UGGT2	547	844	898
HS6ST3	252	146	106
LOC115495795	0	0	0
LOC100226671	0	0	0
LOC100229474	0	0	0
MBNL2	9529	4491	5038
RAP2A	12698	6207	6491
LOC115495798	39	23	16
IPO5	3616	1794	1822
FARP1	9030	4571	4459
LOC115495802	124	55	69
STK24	2170	1103	1067
SLC15A1	16	9	7
DOCK9	5920	2867	3055
UBAC2	7760	3943	3817
GPR18	90	52	38
GPR183	348	196	152
LOC100224757	18	9	9
MIR2984	0	0	0
TM9SF2	33416	17030	16390
CLYBL	1877	867	1018
LOC115495827	1937	932	1013
ZIC5	88	55	34
ZIC2	926	478	448
LOC115495834	44	17	27
PCCA	2252	24653	23853
GGACT	81068	63219	64102
TMTC4	1167	592	576
NALCN	3614	1835	1779
ITGBL1	286	277	268
FGF14	6223	3115	3370
TPP2	2002	1196	1254
METTL21C	8	242	214
LOC115495861	0	0	0
TEX30	774	402	440
POGLUT2	1769	931	904
BIVM	4009	2014	1996
ERCC5	4046	1938	2108
LOC100230937	17	7	10
SLC10A2	0	0	0
LOC115495840	0	0	0
LOC115495868	3	0	3
LOC115495869	0	0	0
EFNB2	2471	1232	1239
ARGLU1	16837	8328	8509
LOC115495873	174	104	70
FAM155A	719	365	354
LOC115495882	6	2	4
LIG4	1523	749	776
ABHD13	793	387	408
TNFSF13B	1195	612	583
LOC100229427	862	425	437
LOC100232370	202	97	105
GYG2	901	441	460
XG	42	23	20
CD99	837	409	438
DHRSX	6770	3356	3424
ZBED1	1353	675	679
ASMT	54	32	22
AKAP17A	1910	934	976
P2RY8	429	217	212
ASMTL	2923	1368	1555
SLC25A6	48780	34336	34299
LOC101233002	16991	18278	18568
LOC101232863	216	77	139
LOC115495935	0	0	0
LOC115495938	0	0	0
CRLF2	62	31	31
SHOX	0	0	0
LOC115495946	3	1	2
PPP2R3B	2594	1243	1351
LOC100221786	1917	972	945
GTPBP6	2428	1224	1242
PLCXD1	301	175	164
LOC100230413	8	6	2
RGN	181	94	87
JADE3	1345	650	697
LOC115495974	23	100	92
RP2	304	232	240
SLC9A7	4563	2306	2257
CHST7	862	441	430
LOC115495992	69	37	34
TUBGCP5	3701	1810	1899
CYFIP1	7629	3735	3895
FNTM1	1205	539	667
NIPA2	3166	1610	1556
NIPA1	11092	5587	5505
HERC2	10959	5376	5583
OCA2	6	1	5
GABRG3	980	442	538
MIR1805	0	0	0
